user_id,course_id,timestamp,engagement_score,completion_status,predicted_engagement_score,assessment_score,feedback_score,age,education_level,learning_style,preferred_topics,title,topic,difficulty,content_type,title_ar,topic_ar,difficulty_ar,content_type_ar,learning_style_ar,preferred_topics_ar
U040,C027,2023-11-12,0.90194019674915,In Progress,0.6066893231978858,60,4.92,42,PhD,Auditory,Data Science,Course 27,AI,Beginner,Quiz,المقرر 27,الذكاء الاصطناعي,مبتدئ,اختبار قصير,سمعي,علم البيانات
U041,C008,2023-09-25,0.8066935196947392,Not Started,0.9304486005450312,75,3.67,31,High School,Reading,Art,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,قرائي,الفن
U011,C025,2023-09-20,0.9848584027624758,Not Started,0.8369278328446237,77,3.93,41,PhD,Auditory,History,Course 25,AI,Beginner,Text,المقرر 25,الذكاء الاصطناعي,مبتدئ,نص,سمعي,التاريخ
U151,C046,2023-12-02,0.7542482596820808,Completed,0.99548361073322,66,3.61,45,High School,Visual,Data Science,Course 46,Math,Beginner,Text,المقرر 46,الرياضيات,مبتدئ,نص,بصري,علم البيانات
U001,C004,2023-12-31,0.3931952010279222,Completed,0.022568583202377,74,4.17,56,Master,Reading,History,Course 4,Math,Beginner,Text,المقرر 4,الرياضيات,مبتدئ,نص,قرائي,التاريخ
U046,C033,2023-09-16,0.5906378339946378,Not Started,0.1128581447127622,96,1.3390646177053327,45,Bachelor,Kinesthetic,Art,Course 33,Art,Beginner,Text,المقرر 33,الفن,مبتدئ,نص,حركي,الفن
U101,C001,2023-10-10,0.6610142542473203,In Progress,0.609467763366622,83,4.07,26,PhD,Kinesthetic,Art,Course 1,Music,Beginner,Quiz,المقرر 1,الموسيقى,مبتدئ,اختبار قصير,حركي,الفن
U149,C019,2023-04-24,0.0784558163171239,Completed,0.8205764393338497,72,2.54,23,PhD,Auditory,Math,Course 19,History,Advanced,Quiz,المقرر 19,التاريخ,متقدم,اختبار قصير,سمعي,الرياضيات
U090,C031,2023-12-29,0.5444969591038651,Not Started,0.2852443423067665,68,3.85,34,PhD,Reading,Art,Course 31,History,Advanced,Text,المقرر 31,التاريخ,متقدم,نص,قرائي,الفن
U110,C016,2023-02-09,0.7093208284726096,Completed,0.2392110880342187,74,2.72,57,PhD,Auditory,Math,Course 16,History,Intermediate,Quiz,المقرر 16,التاريخ,متوسط,اختبار قصير,سمعي,الرياضيات
U164,C014,2023-08-08,0.1673213040010603,Completed,0.7869757993812009,94,2.57,56,Bachelor,Visual,AI,Course 14,Data Science,Beginner,Text,المقرر 14,علم البيانات,مبتدئ,نص,بصري,الذكاء الاصطناعي
U182,C048,2023-05-09,0.7806317174255571,Completed,0.0563818538532315,72,3.4860292445523364,54,PhD,Kinesthetic,Art,Course 48,Art,Beginner,Text,المقرر 48,الفن,مبتدئ,نص,حركي,الفن
U057,C005,2023-01-08,0.5837727805141116,Not Started,0.3693826475825851,83,4.48,59,High School,Kinesthetic,Data Science,Course 5,History,Advanced,Text,المقرر 5,التاريخ,متقدم,نص,حركي,علم البيانات
U001,C041,2023-04-11,0.9522217856975946,In Progress,0.5058092225923297,92,3.15,56,Master,Reading,History,Course 41,AI,Beginner,Text,المقرر 41,الذكاء الاصطناعي,مبتدئ,نص,قرائي,التاريخ
U063,C026,2023-06-25,0.0424222982068916,In Progress,0.5603486743503234,75,3.35,27,PhD,Auditory,Art,Course 26,AI,Advanced,Text,المقرر 26,الذكاء الاصطناعي,متقدم,نص,سمعي,الفن
U182,C028,2023-04-17,0.2653261375554669,In Progress,0.7286151567927769,67,2.66,54,PhD,Kinesthetic,Art,Course 28,Art,Intermediate,Quiz,المقرر 28,الفن,متوسط,اختبار قصير,حركي,الفن
U055,C002,2023-04-11,0.6015538792998241,Completed,0.3548457234306582,88,2.95,19,Bachelor,Visual,Math,Course 2,Math,Intermediate,Quiz,المقرر 2,الرياضيات,متوسط,اختبار قصير,بصري,الرياضيات
U115,C050,2023-09-17,0.2965599122059307,Not Started,0.6126843446746072,63,3.0339161412321043,52,High School,Visual,Data Science,Course 50,Music,Intermediate,Video,المقرر 50,الموسيقى,متوسط,فيديو,بصري,علم البيانات
U168,C006,2024-01-01,0.7144241640712422,Completed,0.5853754227909563,82,4.41,26,Bachelor,Auditory,History,Course 6,Data Science,Beginner,Text,المقرر 6,علم البيانات,مبتدئ,نص,سمعي,التاريخ
U143,C009,2023-09-03,0.759005282521931,In Progress,0.5476161006537471,90,3.73,49,Bachelor,Reading,Music,Course 9,History,Beginner,Quiz,المقرر 9,التاريخ,مبتدئ,اختبار قصير,قرائي,الموسيقى
U149,C033,2023-10-02,0.1025159640664744,In Progress,0.6404832931422122,73,4.7,23,PhD,Auditory,Math,Course 33,Art,Beginner,Text,المقرر 33,الفن,مبتدئ,نص,سمعي,الرياضيات
U175,C041,2023-02-01,0.5138544642067677,Not Started,0.2594491710680763,89,3.49,49,High School,Visual,Music,Course 41,AI,Beginner,Text,المقرر 41,الذكاء الاصطناعي,مبتدئ,نص,بصري,الموسيقى
U053,C025,2023-05-17,0.5088905555910559,Completed,0.0846487535846289,86,3.17,57,PhD,Auditory,Math,Course 25,AI,Beginner,Text,المقرر 25,الذكاء الاصطناعي,مبتدئ,نص,سمعي,الرياضيات
U137,C048,2023-01-12,0.369280770215541,In Progress,0.1192716720397434,75,3.37,40,High School,Auditory,History,Course 48,Art,Beginner,Text,المقرر 48,الفن,مبتدئ,نص,سمعي,التاريخ
U180,C013,2023-10-29,0.932924862569672,Not Started,0.224582382653901,65,4.28,19,PhD,Auditory,Art,Course 13,History,Beginner,Video,المقرر 13,التاريخ,مبتدئ,فيديو,سمعي,الفن
U057,C009,2023-01-16,0.8275063198732212,Completed,0.5001979355227852,92,3.89,59,High School,Kinesthetic,Data Science,Course 9,History,Beginner,Quiz,المقرر 9,التاريخ,مبتدئ,اختبار قصير,حركي,علم البيانات
U117,C013,2023-05-09,0.6972093819096368,Completed,0.8404427505460201,77,4.76,31,PhD,Auditory,History,Course 13,History,Beginner,Video,المقرر 13,التاريخ,مبتدئ,فيديو,سمعي,التاريخ
U154,C031,2023-03-04,0.7143266357349976,In Progress,0.7012933420883841,75,4.01,28,PhD,Auditory,Math,Course 31,History,Advanced,Text,المقرر 31,التاريخ,متقدم,نص,سمعي,الرياضيات
U169,C041,2023-04-19,0.4617161438131191,In Progress,0.7890406042020471,71,3.73,54,Master,Auditory,Music,Course 41,AI,Beginner,Text,المقرر 41,الذكاء الاصطناعي,مبتدئ,نص,سمعي,الموسيقى
U035,C011,2023-01-21,0.920994521096576,Completed,0.3509756239260914,79,4.46,38,High School,Visual,Math,Course 11,Data Science,Advanced,Video,المقرر 11,علم البيانات,متقدم,فيديو,بصري,الرياضيات
U063,C004,2023-06-07,0.6945954272532854,Completed,0.4046537416485501,88,4.87,27,PhD,Auditory,Art,Course 4,Math,Beginner,Text,المقرر 4,الرياضيات,مبتدئ,نص,سمعي,الفن
U025,C034,2023-09-26,0.7289810616558164,In Progress,0.3936818859906128,89,3.39,39,Master,Kinesthetic,Data Science,Course 34,Music,Beginner,Text,المقرر 34,الموسيقى,مبتدئ,نص,حركي,علم البيانات
U090,C038,2023-06-11,0.8616909037873453,Completed,0.1918731844045015,85,3.12,34,PhD,Reading,Art,Course 38,Data Science,Beginner,Quiz,المقرر 38,علم البيانات,مبتدئ,اختبار قصير,قرائي,الفن
U075,C046,2023-09-17,0.274071589342191,In Progress,0.061216658143572,81,4.04,41,PhD,Visual,Math,Course 46,Math,Beginner,Text,المقرر 46,الرياضيات,مبتدئ,نص,بصري,الرياضيات
U038,C004,2023-04-12,0.807070903866703,Completed,0.5909160928272268,92,3.75,35,Master,Reading,Data Science,Course 4,Math,Beginner,Text,المقرر 4,الرياضيات,مبتدئ,نص,قرائي,علم البيانات
U130,C038,2023-08-11,0.195240602956492,In Progress,0.989216683420586,88,4.97,30,Bachelor,Visual,Art,Course 38,Data Science,Beginner,Quiz,المقرر 38,علم البيانات,مبتدئ,اختبار قصير,بصري,الفن
U135,C019,2023-02-28,0.3453419522448878,Not Started,0.1668297049502628,81,3.66,47,Bachelor,Kinesthetic,AI,Course 19,History,Advanced,Quiz,المقرر 19,التاريخ,متقدم,اختبار قصير,حركي,الذكاء الاصطناعي
U162,C006,2023-09-04,0.3356104542698427,In Progress,0.0466848198992737,72,2.69,58,PhD,Auditory,History,Course 6,Data Science,Beginner,Text,المقرر 6,علم البيانات,مبتدئ,نص,سمعي,التاريخ
U091,C034,2023-05-08,0.9785254683891406,In Progress,0.779531681823933,68,4.94,25,PhD,Reading,Art,Course 34,Music,Beginner,Text,المقرر 34,الموسيقى,مبتدئ,نص,قرائي,الفن
U017,C018,2023-10-10,0.8565372237479268,Not Started,0.2525860066847242,83,4.61,19,Bachelor,Kinesthetic,History,Course 18,History,Advanced,Video,المقرر 18,التاريخ,متقدم,فيديو,حركي,التاريخ
U128,C013,2023-11-21,0.7011698615902597,Completed,0.8296438053529284,74,2.95,43,Master,Visual,Data Science,Course 13,History,Beginner,Video,المقرر 13,التاريخ,مبتدئ,فيديو,بصري,علم البيانات
U171,C041,2023-01-25,0.7270567616153901,Not Started,0.7039366670345154,95,4.76,59,High School,Kinesthetic,History,Course 41,AI,Beginner,Text,المقرر 41,الذكاء الاصطناعي,مبتدئ,نص,حركي,التاريخ
U187,C023,2023-05-11,0.5620727944025711,In Progress,0.9456735370508046,72,3.35,40,Master,Visual,History,Course 23,Math,Intermediate,Video,المقرر 23,الرياضيات,متوسط,فيديو,بصري,التاريخ
U108,C019,2023-12-19,0.9470906671085192,Completed,0.408927235756672,50,2.460190266770406,54,High School,Auditory,Math,Course 19,History,Advanced,Quiz,المقرر 19,التاريخ,متقدم,اختبار قصير,سمعي,الرياضيات
U179,C045,2023-07-15,0.4962587528823615,Not Started,0.6619698394506341,86,3.44,56,Master,Kinesthetic,History,Course 45,Data Science,Beginner,Quiz,المقرر 45,علم البيانات,مبتدئ,اختبار قصير,حركي,التاريخ
U182,C011,2023-10-08,0.3805177098698945,Completed,0.4648547808132707,66,4.77,54,PhD,Kinesthetic,Art,Course 11,Data Science,Advanced,Video,المقرر 11,علم البيانات,متقدم,فيديو,حركي,الفن
U152,C001,2023-06-03,0.163035336931591,Completed,0.6305886973085435,67,3.83,37,PhD,Kinesthetic,Math,Course 1,Music,Beginner,Quiz,المقرر 1,الموسيقى,مبتدئ,اختبار قصير,حركي,الرياضيات
U025,C024,2023-05-13,0.786205652261058,Not Started,0.4495989060077373,82,1.1171977724136737,39,Master,Kinesthetic,Data Science,Course 24,Music,Beginner,Video,المقرر 24,الموسيقى,مبتدئ,فيديو,حركي,علم البيانات
U199,C007,2023-08-15,0.7344439320755914,Completed,0.1886322464240748,73,2.84,28,PhD,Kinesthetic,Art,Course 7,Music,Intermediate,Text,المقرر 7,الموسيقى,متوسط,نص,حركي,الفن
U180,C025,2023-07-08,0.3843550385241349,Not Started,0.5078974160033809,71,3.42,19,PhD,Auditory,Art,Course 25,AI,Beginner,Text,المقرر 25,الذكاء الاصطناعي,مبتدئ,نص,سمعي,الفن
U198,C021,2023-09-22,0.0251934139592293,In Progress,0.5285842014374423,95,4.31,21,Master,Reading,AI,Course 21,AI,Beginner,Quiz,المقرر 21,الذكاء الاصطناعي,مبتدئ,اختبار قصير,قرائي,الذكاء الاصطناعي
U088,C015,2023-05-14,0.8389973277180107,Completed,0.8106038482601611,76,2.94,41,PhD,Kinesthetic,Math,Course 15,Data Science,Beginner,Text,المقرر 15,علم البيانات,مبتدئ,نص,حركي,الرياضيات
U161,C001,2023-07-30,0.0114179834540736,In Progress,0.7355207057935812,88,3.98,30,High School,Auditory,History,Course 1,Music,Beginner,Quiz,المقرر 1,الموسيقى,مبتدئ,اختبار قصير,سمعي,التاريخ
U177,C012,2023-03-01,0.703699779629051,In Progress,0.6637916239414441,86,4.24,58,High School,Auditory,Music,Course 12,History,Advanced,Text,المقرر 12,التاريخ,متقدم,نص,سمعي,الموسيقى
U029,C007,2023-12-30,0.970257109726057,Completed,0.1133870955525725,60,3.36,45,Master,Visual,Art,Course 7,Music,Intermediate,Text,المقرر 7,الموسيقى,متوسط,نص,بصري,الفن
U063,C015,2023-12-30,0.4376613281482034,Not Started,0.720616290663715,93,4.23,27,PhD,Auditory,Art,Course 15,Data Science,Beginner,Text,المقرر 15,علم البيانات,مبتدئ,نص,سمعي,الفن
U150,C021,2023-08-01,0.2349734049959527,Completed,0.5003051563545148,63,4.71,45,High School,Reading,Data Science,Course 21,AI,Beginner,Quiz,المقرر 21,الذكاء الاصطناعي,مبتدئ,اختبار قصير,قرائي,علم البيانات
U154,C019,2023-08-04,0.7048710100433817,In Progress,0.8940995361061592,83,3.68,28,PhD,Auditory,Math,Course 19,History,Advanced,Quiz,المقرر 19,التاريخ,متقدم,اختبار قصير,سمعي,الرياضيات
U156,C029,2023-08-14,0.8171281420155851,In Progress,0.9198709341305428,58,2.5609541983359803,42,PhD,Auditory,Art,Course 29,History,Advanced,Quiz,المقرر 29,التاريخ,متقدم,اختبار قصير,سمعي,الفن
U114,C025,2023-05-11,0.5464303160778473,Not Started,0.0551565906017854,80,3.46,18,Bachelor,Reading,AI,Course 25,AI,Beginner,Text,المقرر 25,الذكاء الاصطناعي,مبتدئ,نص,قرائي,الذكاء الاصطناعي
U049,C033,2023-03-17,0.9670352752561462,Completed,0.8206415603544788,92,3.13,52,Bachelor,Auditory,History,Course 33,Art,Beginner,Text,المقرر 33,الفن,مبتدئ,نص,سمعي,التاريخ
U199,C049,2023-10-13,0.0516687216579611,In Progress,0.0376973904226706,66,4.01,28,PhD,Kinesthetic,Art,Course 49,AI,Beginner,Quiz,المقرر 49,الذكاء الاصطناعي,مبتدئ,اختبار قصير,حركي,الفن
U081,C032,2023-10-04,0.5047955983045281,In Progress,0.3671696256950226,60,4.7,18,PhD,Reading,AI,Course 32,Art,Beginner,Text,المقرر 32,الفن,مبتدئ,نص,قرائي,الذكاء الاصطناعي
U084,C049,2023-06-05,0.7184539473225501,In Progress,0.5422999756210791,62,3.31,26,PhD,Reading,AI,Course 49,AI,Beginner,Quiz,المقرر 49,الذكاء الاصطناعي,مبتدئ,اختبار قصير,قرائي,الذكاء الاصطناعي
U105,C035,2023-09-05,0.862640471149179,Not Started,0.1481007986271274,73,4.468608604004488,50,Bachelor,Kinesthetic,Music,Course 35,Math,Intermediate,Text,المقرر 35,الرياضيات,متوسط,نص,حركي,الموسيقى
U177,C044,2023-08-06,0.17925561190779,In Progress,0.7463138125690768,74,3.49,58,High School,Auditory,Music,Course 44,Music,Advanced,Video,المقرر 44,الموسيقى,متقدم,فيديو,سمعي,الموسيقى
U148,C038,2023-07-09,0.8000034817636814,In Progress,0.0083547041721385,90,3.52,59,Master,Visual,Music,Course 38,Data Science,Beginner,Quiz,المقرر 38,علم البيانات,مبتدئ,اختبار قصير,بصري,الموسيقى
U118,C026,2023-06-12,0.5527070757185453,Completed,0.1685990484340368,75,3.9,20,PhD,Auditory,AI,Course 26,AI,Advanced,Text,المقرر 26,الذكاء الاصطناعي,متقدم,نص,سمعي,الذكاء الاصطناعي
U086,C011,2023-06-29,0.3965536819899632,Completed,0.5807968298534757,69,3.07,18,High School,Auditory,Music,Course 11,Data Science,Advanced,Video,المقرر 11,علم البيانات,متقدم,فيديو,سمعي,الموسيقى
U063,C035,2023-02-03,0.1317150285790935,In Progress,0.7143875620372924,88,4.56,27,PhD,Auditory,Art,Course 35,Math,Intermediate,Text,المقرر 35,الرياضيات,متوسط,نص,سمعي,الفن
U189,C008,2023-02-10,0.8652957589089124,In Progress,0.916643102693916,98,2.282270344065996,49,PhD,Reading,History,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,قرائي,التاريخ
U104,C046,2023-11-03,0.1572732081797153,Completed,0.7054966519346239,65,3.24,51,Bachelor,Auditory,Data Science,Course 46,Math,Beginner,Text,المقرر 46,الرياضيات,مبتدئ,نص,سمعي,علم البيانات
U049,C014,2023-12-04,0.3097878592090992,Not Started,0.671779270254866,88,4.26,52,Bachelor,Auditory,History,Course 14,Data Science,Beginner,Text,المقرر 14,علم البيانات,مبتدئ,نص,سمعي,التاريخ
U071,C010,2023-11-10,0.2900455319624369,Not Started,0.3943411463506643,76,3.78,57,High School,Reading,History,Course 10,Art,Intermediate,Text,المقرر 10,الفن,متوسط,نص,قرائي,التاريخ
U001,C002,2023-03-16,0.8714140341908543,Not Started,0.0012844255268014,77,3.4783303713083478,56,Master,Reading,History,Course 2,Math,Intermediate,Quiz,المقرر 2,الرياضيات,متوسط,اختبار قصير,قرائي,التاريخ
U141,C046,2023-10-06,0.672702994208898,Not Started,0.1201592587356219,81,3.96,53,Master,Reading,History,Course 46,Math,Beginner,Text,المقرر 46,الرياضيات,مبتدئ,نص,قرائي,التاريخ
U179,C009,2023-06-25,0.7966813971913723,Not Started,0.5345545447560391,83,2.95,56,Master,Kinesthetic,History,Course 9,History,Beginner,Quiz,المقرر 9,التاريخ,مبتدئ,اختبار قصير,حركي,التاريخ
